Ns changes	Ns	time/s	voltage_measured	I/mA	(Q-Qo)/mA.h	Energy charge/W.h	Energy discharge/W.h	step time/s	Q discharge/mA.h	Q charge/mA.h	Capacity/mA.h	cycle number	P/W	R/Ohm	Temperature/ï¿½C	Unnamed: 16	operator_notes
0	1	32.42400154005736	3.4997823	-899.90515	-5.600210827568902	0.0	0.01961527129408095	32.42400154005736	5.600210827568904	0.0	5.600210827568904	0.0	-3.1494722	3.8890569	22.185871		
0	1	32.52400154480711	3.4997036	-899.90515	-5.625207624884712	0.0	0.01970275224717882	32.52400154480711	5.625207624884713	0.0	5.625207624884713	0.0	-3.1494014	3.8889694	22.217402		
0	1	32.62400154955685	3.499625	-899.82635	-5.650203634202745	0.0	0.01979022981228299	32.62400154955685	5.650203634202748	0.0	5.650203634202748	0.0	-3.1490548	3.8892226	22.036106		
0	1	32.7240015543066	3.4997036	-899.82635	-5.675200267096625	0.0	0.01987770944173177	32.7240015543066	5.675200267096628	0.0	5.675200267096628	0.0	-3.1491256	3.8893101	22.453875		
0	1	32.82400155905634	3.4996643	-899.86578	-5.700196331244575	0.0	0.01996518611626519	32.82400155905634	5.700196331244577	0.0	5.700196331244577	0.0	-3.1492281	3.8890958	22.319874		
0	1	32.92400156380609	3.4995854	-899.8855	-5.725192964341906	0.0	0.02005266513563368	32.92400156380609	5.725192964341908	0.0	5.725192964341908	0.0	-3.1492262	3.8889229	22.264696		
0	1	33.02400156855583	3.4995067	-899.8855	-5.750189258015951	0.0	0.02014014192287869	33.02400156855583	5.750189258015952	0.0	5.750189258015952	0.0	-3.1491554	3.8888354	22.367168		
0	1	33.12400157330558	3.4995461	-899.8855	-5.775186109958224	0.0	0.02022762011230469	33.12400157330558	5.775186109958227	0.0	5.775186109958227	0.0	-3.1491907	3.8888793	22.445992		
0	1	33.22400157805532	3.4995854	-899.78699	-5.800182392747667	0.0	0.02031509629001194	33.22400157805532	5.800182392747669	0.0	5.800182392747669	0.0	-3.1488814	3.8893487	22.288343		
0	1	33.32400158280507	3.4995854	-899.86578	-5.82517892727322	0.0	0.02040257262003581	33.32400158280507	5.825178927273223	0.0	5.825178927273223	0.0	-3.149157	3.8890083	22.390814		
0	1	33.42400158755481	3.4995461	-899.78699	-5.850174980333116	0.0	0.02049004722642687	33.42400158755481	5.850174980333119	0.0	5.850174980333119	0.0	-3.1488459	3.8893051	22.40658		
0	1	33.52400159230456	3.4994674	-899.8855	-5.87517126308865	0.0	0.02057752163275825	33.52400159230456	5.875171263088652	0.0	5.875171263088652	0.0	-3.1491199	3.8887918	22.335638		
0	1	33.6240015970543	3.4995854	-899.86578	-5.90016791809082	0.0	0.02066499726277669	33.6240015970543	5.900167918090823	0.0	5.900167918090823	0.0	-3.149157	3.8890083	22.461756		
0	1	33.72400160180405	3.4994674	-899.92493	-5.925164277716743	0.0	0.02075247148532443	33.72400160180405	5.925164277716745	0.0	5.925164277716745	0.0	-3.1492579	3.8886213	22.201637		
0	1	33.82400160655379	3.4994674	-899.82635	-5.950160549621582	0.0	0.02083994504706489	33.82400160655379	5.950160549621585	0.0	5.950160549621585	0.0	-3.1489129	3.8890474	22.335638		
0	1	33.92400161130354	3.4994674	-900.06274	-5.975157193739149	0.0	0.02092741904459635	33.92400161130354	5.975157193739152	0.0	5.975157193739152	0.0	-3.1497402	3.888026	22.311991		
0	1	34.02400161605328	3.4993885	-899.92493	-6.000153695576985	0.0	0.02101489218939887	34.02400161605328	6.000153695576988	0.0	6.000153695576988	0.0	-3.1491868	3.8885338	22.343519		
0	1	34.12400162080303	3499.3884999999996	-899.86578	-6.025150044013129	0.0	0.02110236404825847	34.12400162080303	6.025150044013132	0.0	6.025150044013132	0.0	-3.1489799	3.8887894	22.643053		
0	1	34.22400162555277	3.499428	-899.96429	-6.050146567620171	0.0	0.02118983628445096	34.22400162555277	6.050146567620174	0.0	6.050146567620174	0.0	-3.1493602	3.8884077	22.162226		
0	1	34.32400163030252	3499.3491	-899.8855	-6.075143408711751	0.0	0.02127730941555447	34.32400163030252	6.075143408711754	0.0	6.075143408711754	0.0	-3.1490135	3.8886604	22.769171		
0	1	34.42400163505226	3.4993885	-899.86578	-6.100140249871148	0.0	0.02136478246758355	34.42400163505226	6.100140249871151	0.0	6.100140249871151	0.0	-3.1489799	3.8887894	22.241049		
0	1	34.52400163980201	3499.3098	-899.98395	-6.125136707763672	0.0	0.02145225364773221	34.52400163980201	6.125136707763675	0.0	6.125136707763675	0.0	-3.1493225	3.8881912	22.272579		
0	1	34.62400164455175	3.4992311	-899.90515	-6.150133176981608	0.0	0.02153972409939236	34.62400164455175	6.150133176981611	0.0	6.150133176981611	0.0	-3.1489761	3.8884444	22.296227		
0	1	34.7240016493015	3.4993098	-899.82635	-6.175128858235677	0.0	0.0216271919905599	34.7240016493015	6.17512885823568	0.0	6.17512885823568	0.0	-3.148771	3.8888724	22.264696		
0	1	34.82400165405124	3.4992704	-899.8855	-6.200125130140517	0.0	0.02171466072903103	34.82400165405124	6.20012513014052	0.0	6.20012513014052	0.0	-3.1489427	3.8885729	22.367168		
0	1	34.92400165880099	3499.1918	-899.94458	-6.225121412997775	0.0	0.02180212883734809	34.92400165880099	6.225121412997779	0.0	6.225121412997779	0.0	-3.1490786	3.8882303	22.335638		
0	1	35.02400166355073	3499.2704	-899.82635	-6.250118024224175	0.0	0.02188959779893663	35.02400166355073	6.250118024224179	0.0	6.250118024224179	0.0	-3.1487358	3.8888285	22.43811		
0	1	35.12400166830048	3.4992311	-899.8067	-6.275114657321506	0.0	0.02197706632554796	35.12400166830048	6.27511465732151	0.0	6.27511465732151	0.0	-3.1486316	3.8888698	22.114929		
0	1	35.22400167305022	3499.2704		-6.300111465623644	0.0	0.02206453509033203	35.22400167305022	6.300111465623647	0.0	6.300111465623647	0.0	-3.1488738	3.8886583	22.319874		
0	1	35.32400167779997	3499.2311	-899.90515	-6.325108394300673	0.0	0.02215200415812174	35.32400167779997	6.325108394300677	0.0	6.325108394300677	0.0	-3.1489761	3.8884444	22.367168		
0	1	35.42400168254972	3.4991522	-899.96429	-6.350104721103245	0.0	0.02223947056830512	35.42400168254972	6.350104721103248	0.0	6.350104721103248	0.0	-3.149112	3.8881011	22.343519		
0	1	35.52400168729946	3.4991128	-899.90515	-6.375101135321724	0.0	0.02232693692952474	35.52400168729946	6.375101135321727	0.0	6.375101135321727	0.0	-3.1488698	3.8883131	22.398697		
0	1	35.62400169204921	3.4991128	-899.96429	-6.400097100863986	0.0	0.02241440146430122	35.62400169204921	6.400097100863991	0.0	6.400097100863991	0.0	-3.1490767	3.8880575	22.114929		
0	1	35.72400169679895	3499.0735	-899.8855	-6.425093515082465	0.0	0.02250186693929036	35.72400169679895	6.42509351508247	0.0	6.42509351508247	0.0	-3.1487656	3.8883541	22.540581		
0	1	35.8240017015487	3.4991522	-899.84613	-6.450089513515897	0.0	0.02258933064398871	35.8240017015487	6.4500895135159	0.0	6.4500895135159	0.0	-3.1486986	3.8886118	22.327757		
0	1	35.92400170629844	3.4991522	-899.98395	-6.475085730895996	0.0	0.0226767942686632	35.92400170629844	6.475085730896	0.0	6.475085730896	0.0	-3.1491809	3.8880162	22.288343		
0	1	36.02400171104819	3.4991522	-899.8855	-6.500082560899522	0.0	0.02276425991943359	36.02400171104819	6.500082560899526	0.0	6.500082560899526	0.0	-3.1488364	3.8884416	22.422344		
0	1	36.12400171579793	3.4990735	-899.84613	-6.52507964263916	0.0	0.02285172599812825	36.12400171579793	6.525079642639163	0.0	6.525079642639163	0.0	-3.1486278	3.8885243	22.107048		
0	1	36.22400172054768	3499.0735		-6.550076221042209	0.0	0.02293918937093099	36.22400172054768	6.550076221042212	0.0	6.550076221042212	0.0	-3.1487656	3.8883541	22.311991		
0	1	36.32400172529742	3.4989555	-899.86578	-6.575072919955783	0.0	0.02302665310655382	36.32400172529742	6.575072919955786	0.0	6.575072919955786	0.0	-3.1485903	3.8883083	22.311991		
0	1	36.42400173004717	3499.0342		-6.600069377950033	0.0	0.02311411586181641	36.42400173004717	6.600069377950035	0.0	6.600069377950035	0.0	-3.1486611	3.8883955	22.114929		
0	1	36.52400173479691	3.4989555	-899.84613	-6.62506575958252	0.0	0.02320157809393989	36.52400173479691	6.625065759582522	0.0	6.625065759582522	0.0	-3.1485217	3.8883932	22.485405		
0	1	36.62400173954666	3.4989159	-899.90515	-6.65006251308865	0.0	0.02328904103691949	36.62400173954666	6.650062513088653	0.0	6.650062513088653	0.0	-3.1486924	3.8880942	22.193754		
0	1	36.7240017442964	3.4989948	-899.8855	-6.675058774210612	0.0	0.02337650160739475	36.7240017442964	6.675058774210616	0.0	6.675058774210616	0.0	-3.1486948	3.8882668	22.477522		
0	1	36.82400174904615	3.4990342	-899.82635	-6.700054827507866	0.0	0.02346396125298394	36.82400174904615	6.70005482750787	0.0	6.70005482750787	0.0	-3.1485231	3.888566	22.43811		
0	1	36.92400175379589	3.4988766	-899.76733	-6.725051394856771	0.0	0.02355142210598416	36.92400175379589	6.725051394856774	0.0	6.725051394856774	0.0	-3.1481748	3.8886459	22.430227		
0	1	37.02400175854564	3498.9555	-899.8855	-6.750047699754503	0.0	0.02363888182495117	37.02400175854564	6.750047699754506	0.0	6.750047699754506	0.0	-3.1486592	3.8882229	22.382933		
0	1	37.12400176329538	3.4988766	-899.90515	-6.775044026557075	0.0	0.02372634122667101	37.12400176329538	6.775044026557078	0.0	6.775044026557078	0.0	-3.1486571	3.8880503	22.414463		
0	1	37.22400176804513	3.4987979	-899.84613	-6.800040123392741	0.0	0.02381379884006076	37.22400176804513	6.800040123392744	0.0	6.800040123392744	0.0	-3.1483798	3.8882179	22.375051		
0	1	37.32400177279487	3498.7979	-899.8067	-6.82503659254286	0.0	0.02390125797186957	37.32400177279487	6.825036592542864	0.0	6.825036592542864	0.0	-3.1482418	3.8883884	22.304108		
0	1	37.42400177754462	3.4988766	-899.86578	-6.850032809889052	0.0	0.0239887155738661	37.42400177754462	6.850032809889055	0.0	6.850032809889055	0.0	-3.1485193	3.8882205	22.469639		
0	1	37.52400178229436	3.4987586	-899.82635	-6.875029158562554	0.0	0.02407617298624674	37.52400178229436	6.875029158562557	0.0	6.875029158562557	0.0	-3.1482751	3.8882596	22.288343		
0	1	37.62400178704411	3498.7979	-899.84613	-6.900025376010471	0.0	0.02416362934936523	37.62400178704411	6.900025376010474	0.0	6.900025376010474	0.0	-3.1483798	3.8882179	22.217402		
0	1	37.72400179179385	3.4986796	-899.94458	-6.92502199798584	0.0	0.02425108726508246	37.72400179179385	6.925021997985843	0.0	6.925021997985843	0.0	-3.1486177	3.8876612	22.319874		
0	1	37.8240017965436	3.4986403	-899.8067	-6.950018138766819	0.0	0.02433854306396484	37.8240017965436	6.950018138766821	0.0	6.950018138766821	0.0	-3.1480999	3.8882132	22.122812		
0	1	37.92400180129334	3498.7192	-899.86578	-6.975014552747939	0.0	0.02442599881591797	37.92400180129334	6.975014552747941	0.0	6.975014552747941	0.0	-3.1483777	3.8880455	22.256815		
0	1	38.02400180604309	3.4987192	-899.8067	-7.000010977817111	0.0	0.02451345442843967	38.02400180604309	7.000010977817114	0.0	7.000010977817114	0.0	-3.1481709	3.8883009	22.359285		
0	1	38.12400181079283	3.4986796	-899.82635	-7.025007402784559	0.0	0.02460090986341688	38.12400181079283	7.025007402784562	0.0	7.025007402784562	0.0	-3.1482041	3.8881719	22.367168		
0	1	38.22400181554258	3.4986403	-899.8067	-7.050003959520128	0.0	0.0246883652464464	38.22400181554258	7.05000395952013	0.0	7.05000395952013	0.0	-3.1480999	3.8882132	22.414463		
0	1	38.32400182029232	3.4986403	-899.86578	-7.075000461324056	0.0	0.02477582010321723	38.32400182029232	7.075000461324058	0.0	7.075000461324058	0.0	-3.1483066	3.8879578	22.382933		
0	1	38.42400182504207	3.4987192	-899.90515	-7.099997182176378	0.0	0.02486327558770074	38.42400182504207	7.09999718217638	0.0	7.09999718217638	0.0	-3.1485155	3.8878756	22.114929		
0	1	38.52400182979181	3.4986796	-899.8855	-7.12499345445421	0.0	0.02495072912828233	38.52400182979181	7.124993454454212	0.0	7.124993454454212	0.0	-3.148411	3.8879166	22.501167		
0	1	38.62400183454156	3.4986796	-899.84613	-7.149990065646701	0.0	0.02503818324422201	38.62400183454156	7.149990065646703	0.0	7.149990065646703	0.0	-3.1482732	3.8880866	22.351402		
0	1	38.7240018392913	3.4987192	-899.8855	-7.174986830206977	0.0	0.02512563726698134	38.7240018392913	7.174986830206978	0.0	7.174986830206978	0.0	-3.1484468	3.8879604	22.130695		
0	1	38.82400184404105	3.4985223	-899.8067	-7.19998308013916	0.0	0.0252130895288086	38.82400184404105	7.199983080139162	0.0	7.199983080139162	0.0	-3.1479938	3.888082	22.359285		
0	1	38.92400184879079	3.4986796	-899.86578	-7.224979625752767	0.0	0.02530054233330621	38.92400184879079	7.224979625752768	0.0	7.224979625752768	0.0	-3.1483421	3.8880017	22.083401		
0	1	39.02400185354054	3.498601	-899.90515	-7.249975886773004	0.0	0.0253879937878418	39.02400185354054	7.249975886773004	0.0	7.249975886773004	0.0	-3.1484091	3.8877442	22.185871		
0	1	39.12400185829028	3.4985223	-899.84613	-7.274971753675673	0.0	0.0254754431362576	39.12400185829028	7.274971753675674	0.0	7.274971753675674	0.0	-3.1481318	3.8879118	22.493286		
0	1	39.22400186304003	3.4985223	-899.90515	-7.299968310241699	0.0	0.0255628946605089	39.22400186304003	7.299968310241701	0.0	7.299968310241701	0.0	-3.1483383	3.8876567	22.40658		
0	1	39.32400186778978	3.4985223	-899.82635	-7.32496477915446	0.0	0.02565034546535916	39.32400186778978	7.324964779154461	0.0	7.324964779154461	0.0	-3.1480625	3.8879972	22.398697		
0	1	39.42400187253952	3.4985616	-899.92493	-7.349960919765897	0.0	0.02573779443223741	39.42400187253952	7.349960919765898	0.0	7.349960919765898	0.0	-3.1484427	3.887615	22.40658		
0	1	39.52400187728927	3.4984434	-899.84613	-7.374957224527995	0.0	0.02582524389444987	39.52400187728927	7.374957224527997	0.0	7.374957224527997	0.0	-3.1480608	3.8878241	22.248932		
0	1	39.62400188203901	3.4984829	-899.92493	-7.399953693440755	0.0	0.02591269318210178	39.62400188203901	7.399953693440757	0.0	7.399953693440757	0.0	-3.1483719	3.8875275	22.414463		
0	1	39.72400188678876	3.498404	-899.90515	-7.424950052897136	0.0	0.02600014230333116	39.72400188678876	7.424950052897137	0.0	7.424950052897137	0.0	-3.1482317	3.8875253	22.343519		
0	1	39.8240018915385	3.4984434	-899.82635	-7.449946434326172	0.0	0.02608759057549371	39.8240018915385	7.449946434326174	0.0	7.449946434326174	0.0	-3.1479917	3.8879094	22.288343		
0	1	39.92400189628825	3.498404	-899.94458	-7.474942925042046	0.0	0.02617503901353624	39.92400189628825	7.474942925042049	0.0	7.474942925042049	0.0	-3.1483698	3.8873549	22.351402		
0	1	40.02400190103799	3.498404	-899.86578	-7.499939218919542	0.0	0.02626248621120877	40.02400190103799	7.499939218919544	0.0	7.499939218919544	0.0	-3.1480942	3.8876953	22.359285		
0	1	40.12400190578774	3.498286	-899.8855	-7.524935217454698	0.0	0.02634993219902886	40.12400190578774	7.524935217454701	0.0	7.524935217454701	0.0	-3.1480567	3.8874791	22.327757		
0	1	40.22400191053748	3.4983647	-899.8855	-7.549931368781196	0.0	0.02643737809163411	40.22400191053748	7.549931368781198	0.0	7.549931368781198	0.0	-3.1481276	3.8875666	22.28046		
0	1	40.32400191528723	3.4983647	-899.90515	-7.57492779381646	0.0	0.02652482462673611	40.32400191528723	7.574927793816463	0.0	7.574927793816463	0.0	-3.1481965	3.8874815	22.296227		
0	1	40.42400192003697	3.498286	-899.8855	-7.59992414235433	0.0	0.02661227052001953	40.42400192003697	7.599924142354332	0.0	7.599924142354332	0.0	-3.1480567	3.8874791	22.225285		
0	1	40.52400192478672	3.4983253	-899.92493	-7.624920742662218	0.0	0.02669971703857422	40.52400192478672	7.62492074266222	0.0	7.62492074266222	0.0	-3.1482301	3.8873525	22.453875		
0	1	40.62400192953646	3.4983253	-899.86578	-7.649917178649902	0.0	0.02678716241210937	40.62400192953646	7.649917178649905	0.0	7.649917178649905	0.0	-3.1480234	3.8876078	22.343519		
0	1	40.72400193428621	3.4982467	-899.8067	-7.674913286302354	0.0	0.02687460606608073	40.72400193428621	7.674913286302357	0.0	7.674913286302357	0.0	-3.1477458	3.8877757	22.359285		
0	1	40.82400193903595	3.498286	-899.76733	-7.69990958017985	0.0	0.0269620502335612	40.82400193903595	7.699909580179853	0.0	7.699909580179853	0.0	-3.1476436	3.8879895	22.28046		
0	1	40.9240019437857	3.4982467	-899.82635	-7.724906005215115	0.0	0.02704949448554145	40.9240019437857	7.724906005215117	0.0	7.724906005215117	0.0	-3.1478145	3.8876908	22.469639		
0	1	41.02400194853544	3498.2859999999996		-7.749902485046387	0.0	0.02713693851535373	41.02400194853544	7.749902485046388	0.0	7.749902485046388	0.0	-3.14785	3.8877347	22.351402		
0	1	41.12400195328519	3.4982467	-899.90515	-7.774898975863986	0.0	0.02722438179538303	41.12400195328519	7.774898975863988	0.0	7.774898975863988	0.0	-3.1480901	3.8873503	22.319874		
0	1	41.22400195803493	3.4983253	-899.92493	-7.799895488586426	0.0	0.02731182556559245	41.22400195803493	7.799895488586428	0.0	7.799895488586428	0.0	-3.1482301	3.8873525	22.375051		
0	1	41.32400196278468	3.4982467	-899.86578	-7.824891662055122	0.0	0.02739926732150608	41.32400196278468	7.824891662055124	0.0	7.824891662055124	0.0	-3.1479526	3.8875206	22.248932		
0	1	41.42400196753442	3.4982071	-899.74762	-7.849887901340061	0.0	0.0274867089332411	41.42400196753442	7.849887901340063	0.0	7.849887901340063	0.0	-3.1475036	3.8879871	22.343519		
0	1	41.52400197228417	3.4981678	-899.82635	-7.874884315660265	0.0	0.02757415068522135	41.52400197228417	7.874884315660267	0.0	7.874884315660267	0.0	-3.1477435	3.887603	22.304108		
0	1	41.62400197703391	3.4980497	-899.90515	-7.899880510932075	0.0	0.02766159151340061	41.62400197703391	7.899880510932077	0.0	7.899880510932077	0.0	-3.147913	3.8871317	22.398697		
0	1	41.72400198178366	3.4980102	-899.82635	-7.924876903143988	0.0	0.02774903228312174	41.72400198178366	7.924876903143991	0.0	7.924876903143991	0.0	-3.1476018	3.887428	22.611523		
0	1	41.8240019865334	3.4981284	-899.90515	-7.949873229844835	0.0	0.02783647250800239	41.8240019865334	7.949873229844838	0.0	7.949873229844838	0.0	-3.1479838	3.887219	22.375051		
0	1	41.92400199128315	3498.0891	-899.86578	-7.974869523824056	0.0	0.02792391265774197	41.92400199128315	7.974869523824059	0.0	7.974869523824059	0.0	-3.1478107	3.8873453	22.367168		
0	1	42.02400199603289	3.4980891	-899.8855	-7.999865423685709	0.0	0.0280113509765625	42.02400199603289	7.999865423685712	0.0	7.999865423685712	0.0	-3.1478796	3.8872602	22.477522		
0	1	42.12400200078264	3.4981678	-899.92493	-8.02486180504693	0.0	0.02809879017293294	42.12400200078264	8.024861805046932	0.0	8.024861805046932	0.0	-3.1480885	3.8871772	22.375051		
0	1	42.22400200553238	3498.0497	-899.8855	-8.049858066168891	0.0	0.02818622861395942	42.22400200553238	8.049858066168893	0.0	8.049858066168893	0.0	-3.1478443	3.8872166	22.367168		
0	1	42.32400201028213	3.4980891	-899.86578	-8.074854546169705	0.0	0.02827366750528972	42.32400201028213	8.074854546169707	0.0	8.074854546169707	0.0	-3.1478107	3.8873453	22.398697		
0	1	42.42400201503187	3.4980497	-899.76733	-8.099850741577148	0.0	0.02836110492865668	42.42400201503187	8.09985074157715	0.0	8.09985074157715	0.0	-3.1474309	3.887727	22.201637		
0	1	42.52400201978162	3.4980102	-899.8855	-8.124847319980198	0.0	0.02844854369194879	42.52400201978162	8.1248473199802	0.0	8.1248473199802	0.0	-3.1478086	3.8871725	22.248932		
0	1	42.62400202453136	3.4979315	-899.78699	-8.149843449673122	0.0	0.02853598003879123	42.62400202453136	8.149843449673124	0.0	8.149843449673124	0.0	-3.1473932	3.8875105	22.311991		
0	1	42.72400202928111	3.4979315	-899.8855	-8.174839863823784	0.0	0.02862341720364041	42.72400202928111	8.174839863823786	0.0	8.174839863823786	0.0	-3.1477377	3.887085	22.28046		
0	1	42.82400203403085	3497.9315	-899.8067	-8.199835873141819	0.0	0.02871085281426324	42.82400203403085	8.19983587314182	0.0	8.19983587314182	0.0	-3.1474621	3.8874254	22.311991		
0	1	42.9240020387806	3497.8134999999997		-8.224832199842664	0.0	0.02879828872911241	42.9240020387806	8.224832199842666	0.0	8.224832199842666	0.0	-3.1475627	3.8870392	22.469639		
0	1	43.02400204353035	3.4979315	-899.94458	-8.249828800116646	0.0	0.02888572483303494	43.02400204353035	8.249828800116646	0.0	8.249828800116646	0.0	-3.1479445	3.8868299	22.264696		
0	1	43.12400204828009	3.4978528	-899.98395	-8.274825039367675	0.0	0.02897315973334418	43.12400204828009	8.274825039367677	0.0	8.274825039367677	0.0	-3.1480114	3.8865724	22.319874		
0	1	43.22400205302984	3.4978921	-899.8855	-8.299821530320909	0.0	0.02906059512057834	43.22400205302984	8.29982153032091	0.0	8.29982153032091	0.0	-3.1477025	3.8870413	22.28046		
0	1	43.32400205777958	3.4979708	-899.86578	-8.324818042873806	0.0	0.0291480302875434	43.32400205777958	8.324818042873808	0.0	8.324818042873808	0.0	-3.1477044	3.8872139	22.304108		
0	1	43.42400206252933	3497.8528	-899.78699	-8.349814369405111	0.0	0.02923546411512587	43.42400206252933	8.349814369405113	0.0	8.349814369405113	0.0	-3.1473224	3.8874233	22.430227		
0	1	43.52400206727907	3.4977345	-899.78699	-8.374810783657498	0.0	0.02932289828965929	43.52400206727907	8.3748107836575	0.0	8.3748107836575	0.0	-3.1472161	3.8872917	22.611523		
0	1	43.62400207202882	3.4978135	-899.90515	-8.39980713236491	0.0	0.02941033180107965	43.62400207202882	8.399807132364911	0.0	8.399807132364911	0.0	-3.1477003	3.886869	22.311991		
0	1	43.72400207677856	3.4976952	-899.92493	-8.424803645087348	0.0	0.02949776557196723	43.72400207677856	8.42480364508735	0.0	8.42480364508735	0.0	-3.1476631	3.8866522	22.272579		
0	1	43.82400208152831	3497.8134999999997	-899.86578	-8.44979999376085	0.0	0.02958519807956272	43.82400208152831	8.449799993760852	0.0	8.449799993760852	0.0	-3.1475627	3.8870392	22.304108		
0	1	43.92400208627805	3.4978135	-899.82635	-8.474796386006673	0.0	0.02967263052178277	43.92400208627805	8.474796386006675	0.0	8.474796386006675	0.0	-3.1474247	3.8872094	22.359285		
0	1	44.0240020910278	3.4977739	-899.8067	-8.499792592603896	0.0	0.02976006203979492	44.0240020910278	8.499792592603898	0.0	8.499792592603898	0.0	-3.1473203	3.8872504	22.256815		
0	1	44.12400209577754	3.4976952	-899.8855	-8.524789192810058	0.0	0.02984749414605035	44.12400209577754	8.524789192810061	0.0	8.524789192810061	0.0	-3.1475253	3.8868225	22.422344		
0	1	44.22400210052729	3.4977739	-899.86578	-8.549785760158963	0.0	0.02993492564425998	44.22400210052729	8.549785760158965	0.0	8.549785760158965	0.0	-3.147527	3.8869951	22.398697		
0	1	44.32400210527703	3.4976952	-899.84613	-8.574782097812228	0.0	0.03002235604478624	44.32400210527703	8.574782097812232	0.0	8.574782097812232	0.0	-3.1473875	3.8869925	22.390814		
0	1	44.42400211002678	3.4976952	-899.86578	-8.59977863237169	0.0	0.0301097872128635	44.42400211002678	8.599778632371693	0.0	8.599778632371693	0.0	-3.1474562	3.8869076	22.335638		
0	1	44.52400211477652	3.4977345	-899.86578	-8.624775013834636	0.0	0.03019721713650174	44.52400211477652	8.624775013834638	0.0	8.624775013834638	0.0	-3.1474917	3.8869514	22.351402		
0	1	44.62400211952627	3497.7738999999997	-899.8067	-8.649770848117404	0.0	0.03028464526462131	44.62400211952627	8.649770848117408	0.0	8.649770848117408	0.0	-3.1473203	3.8872504	22.382933		
0	1	44.72400212427601	3.4976165	-900.00372	-8.674767327948675	0.0	0.03037207486328125	44.72400212427601	8.674767327948679	0.0	8.674767327948679	0.0	-3.1478679	3.8862245	22.272579		
0	1	44.82400212902576	3.4976952	-899.8855	-8.699763731248643	0.0	0.03045950388020833	44.82400212902576	8.699763731248646	0.0	8.699763731248646	0.0	-3.1475253	3.8868225	22.122812		
0	1	44.9240021337755	3.4975772	-899.8855	-8.72476046295166	0.0	0.03054693377048068	44.9240021337755	8.724760462951663	0.0	8.724760462951663	0.0	-3.147419	3.8866913	22.367168		
0	1	45.02400213852525	3.4977345	-899.84613	-8.749756953938801	0.0	0.03063436242540148	45.02400213852525	8.749756953938805	0.0	8.749756953938805	0.0	-3.1474228	3.8870363	22.359285		
0	1	45.12400214327499	3.4976165	-899.86578	-8.774753401082357	0.0	0.03072179041544596	45.12400214327499	8.774753401082359	0.0	8.774753401082359	0.0	-3.1473854	3.8868203	22.319874		
0	1	45.22400214802474	3.4976559	-899.82635	-8.79974969502767	0.0	0.03080921786933051	45.22400214802474	8.799749695027671	0.0	8.799749695027671	0.0	-3.1472828	3.8870342	22.445992		
0	1	45.32400215277448	3.4975772	-899.8855	-8.824745583902995	0.0	0.03089664327555339	45.32400215277448	8.824745583902997	0.0	8.824745583902997	0.0	-3.147419	3.8866913	22.485405		
0	1	45.42400215752423	3.4976165	-899.90515	-8.849741713358561	0.0	0.03098406916870117	45.42400215752423	8.849741713358563	0.0	8.849741713358563	0.0	-3.1475232	3.8866501	22.40658		
0	1	45.52400216227397	3.4974589	-899.86578	-8.874738007236056	0.0	0.03107149502739801	45.52400216227397	8.87473800723606	0.0	8.87473800723606	0.0	-3.1472437	3.8866451	22.375051		
0	1	45.62400216702372	3.4976165	-899.86578	-8.899734344957139	0.0	0.03115892084187825	45.62400216702372	8.899734344957142	0.0	8.899734344957142	0.0	-3.1473854	3.8868203	22.311991		
0	1	45.72400217177346	3.4976165	-899.92493	-8.924730485636394	0.0	0.03124634553344727	45.72400217177346	8.924730485636395	0.0	8.924730485636395	0.0	-3.1475923	3.8865647	22.296227		
0	1	45.82400217652321	3.4974983	-899.76733	-8.949726516927083	0.0	0.03133376913384332	45.82400217652321	8.949726516927086	0.0	8.949726516927086	0.0	-3.1469347	3.887114	22.185871		
0	1	45.92400218127295	3.4974589	-899.8855	-8.974723193732368	0.0	0.03142119554294162	45.92400218127295	8.97472319373237	0.0	8.97472319373237	0.0	-3.1473126	3.88656	22.453875		
0	1	46.0240021860227	3497.4983	-899.94458	-8.999719881557889	0.0	0.03150862096706814	46.0240021860227	8.99971988155789	0.0	8.99971988155789	0.0	-3.1475546	3.8863485	22.256815		
0	1	46.12400219077244	3.4974983	-899.82635	-9.024716361456978	0.0	0.03159604528984918	46.12400219077244	9.02471636145698	0.0	9.02471636145698	0.0	-3.1471412	3.8868592	22.469639		
0	1	46.22400219552219	3.4973013	-899.82635	-9.049712764926486	0.0	0.03168346903089735	46.22400219552219	9.04971276492649	0.0	9.04971276492649	0.0	-3.1469638	3.8866403	22.485405		
0	1	46.32400220027193	3497.4588999999996	-899.8855	-9.074709058736165	0.0	0.03177089213229709	46.32400220027193	9.074709058736168	0.0	9.074709058736168	0.0	-3.1473126	3.88656	22.327757		
0	1	46.42400220502168	3.4974589	-899.8855	-9.099705582275393	0.0	0.03185831562432183	46.42400220502168	9.099705582275394	0.0	9.099705582275394	0.0	-3.1473126	3.88656	22.296227		
0	1	46.52400220977142	3.4974196	-899.90515	-9.124701416524251	0.0	0.03194573648939344	46.52400220977142	9.124701416524257	0.0	9.124701416524257	0.0	-3.147346	3.8864315	22.485405		
0	1	46.62400221452117	3.4974589	-899.84613	-9.149698049621582	0.0	0.0320331598723687	46.62400221452117	9.149698049621586	0.0	9.149698049621586	0.0	-3.1471748	3.88673	22.430227		
